candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
qmid_p06_15m_strict,71,DOGEUSDT,4h,Continuation,Bullish,2026-04-29T10:06:56.772876+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,72,DOGEUSDT,24h,Continuation,Bullish,2026-04-30T02:20:15.669725+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,73,CLUSDT,4h,Continuation,Bullish,2026-04-30T04:00:19.428150+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,74,BZUSDT,4h,Continuation,Bullish,2026-04-30T04:00:19.754659+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,75,SNDKUSDT,4h,Continuation,Bullish,2026-04-30T12:01:14.590129+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,76,SOLVUSDT,15m,Continuation,Bullish,2026-04-30T14:10:50.171385+00:00,guard_quality_score_outside_mid,
qmid_p06_15m_strict,77,API3USDT,15m,Continuation,Bullish,2026-05-01T02:29:27.500851+00:00,guard_quality_score_outside_mid,
qmid_p06_15m_strict,78,1000LUNCUSDT,15m,Continuation,Bullish,2026-05-01T03:56:05.034252+00:00,guard_quality_score_outside_mid,
qmid_p06_15m_strict,79,1000BONKUSDT,1h,Continuation,Bullish,2026-05-01T04:01:11.891979+00:00,guard_timeframe_1h,
qmid_p06_15m_strict,80,MONUSDT,15m,Continuation,Bullish,2026-05-01T08:21:23.352575+00:00,guard_quality_score_outside_mid,
qmid_p06_15m_strict,81,BIOUSDT,15m,Continuation,Bullish,2026-05-01T09:58:06.778988+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,82,SOLVUSDT,15m,Continuation,Bullish,2026-05-01T10:54:12.302371+00:00,guard_taker_15m_not_aligned,
qmid_p06_15m_strict,83,LUMIAUSDT,15m,Continuation,Bullish,2026-05-01T11:35:05.526164+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,84,FETUSDT,1h,Continuation,Bullish,2026-05-01T13:01:43.920498+00:00,guard_timeframe_1h,
qmid_p06_15m_strict,85,FARTCOINUSDT,4h,Continuation,Bullish,2026-05-01T16:00:05.434939+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,86,1000BONKUSDT,4h,Continuation,Bullish,2026-05-01T16:00:06.216040+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,87,MSTRUSDT,4h,Continuation,Bullish,2026-05-01T20:04:46.852781+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,88,LUMIAUSDT,15m,Continuation,Bullish,2026-05-02T00:55:39.207781+00:00,guard_quality_score_outside_mid,
qmid_p06_15m_strict,89,LITUSDT,15m,Continuation,Bullish,2026-05-02T01:41:30.105255+00:00,guard_quality_score_outside_mid,
qmid_p06_15m_strict,90,币安人生USDT,15m,Continuation,Bullish,2026-05-02T02:27:27.646962+00:00,guard_quality_score_outside_mid,
qmid_p06_15m_strict,91,CHIPUSDT,15m,Continuation,Bullish,2026-05-02T14:31:12.290965+00:00,guard_quality_score_outside_mid,
qmid_p06_15m_strict,92,FETUSDT,4h,Continuation,Bullish,2026-05-02T16:03:08.033657+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,93,PIEVERSEUSDT,4h,Continuation,Bullish,2026-05-02T16:03:08.692762+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,94,GIGGLEUSDT,4h,Continuation,Bullish,2026-05-02T20:03:03.196508+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,95,OPGUSDT,4h,Continuation,Bullish,2026-05-03T04:02:54.915649+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,96,ORDIUSDT,15m,Continuation,Bullish,2026-05-03T07:57:44.137116+00:00,guard_quality_score_outside_mid,
qmid_p06_15m_strict,97,VIRTUALUSDT,4h,Continuation,Bullish,2026-05-03T08:02:52.290482+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,98,WLFIUSDT,15m,Continuation,Bullish,2026-05-03T10:56:20.080549+00:00,guard_quality_score_outside_mid,
qmid_p06_15m_strict,99,MEGAUSDT,15m,Continuation,Bullish,2026-05-03T15:16:44.293896+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,100,ZECUSDT,4h,Continuation,Bullish,2026-05-03T16:02:47.035349+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,101,WLFIUSDT,4h,Continuation,Bullish,2026-05-03T16:02:47.722101+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,102,ENAUSDT,1h,Continuation,Bullish,2026-05-03T21:04:00.563812+00:00,guard_timeframe_1h,
qmid_p06_15m_strict,103,TAOUSDT,4h,Continuation,Bullish,2026-05-04T04:02:54.406093+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,104,SEIUSDT,4h,Continuation,Bullish,2026-05-04T04:02:58.217894+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,105,SUIUSDT,4h,Continuation,Bullish,2026-05-04T04:07:20.976681+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,106,RENDERUSDT,4h,Continuation,Bullish,2026-05-04T04:07:21.086450+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,107,UNIUSDT,4h,Continuation,Bullish,2026-05-04T04:07:21.370969+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,108,ETHUSDT,4h,Continuation,Bullish,2026-05-04T04:07:22.204651+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,109,VIRTUALUSDT,24h,Continuation,Bullish,2026-05-04T04:17:38.620049+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,110,ETCUSDT,24h,Continuation,Bullish,2026-05-04T04:22:43.817036+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,111,ONDOUSDT,24h,Continuation,Bullish,2026-05-04T04:27:47.316952+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,112,DASHUSDT,4h,Continuation,Bullish,2026-05-04T08:01:25.195561+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,113,LINKUSDT,24h,Continuation,Bullish,2026-05-04T09:17:44.043146+00:00,guard_timeframe_24h,
