candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
ema_pullback_only,122,MEGAUSDT,4h,Continuation,Bullish,2026-05-04T16:00:08.146517+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,123,ENAUSDT,15m,Continuation,Bullish,2026-05-04T17:11:30.648881+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,124,TONUSDT,24h,Continuation,Bullish,2026-05-04T20:04:39.476747+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,125,HYPEUSDT,24h,Continuation,Bullish,2026-05-04T22:06:55.752615+00:00,guard_ema_extension_too_far,
ema_pullback_only,126,XMRUSDT,24h,Continuation,Bullish,2026-05-04T23:23:25.654678+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,127,ZECUSDT,4h,Continuation,Bullish,2026-05-05T00:04:12.090067+00:00,guard_ema_extension_too_far,
ema_pullback_only,128,TIAUSDT,4h,Continuation,Bullish,2026-05-05T04:03:42.775901+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,129,WLFIUSDT,15m,Continuation,Bullish,2026-05-05T04:08:46.288863+00:00,guard_ema_slope_not_aligned,
ema_pullback_only,131,ENAUSDT,4h,Continuation,Bullish,2026-05-05T12:02:37.616545+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,133,TONUSDT,4h,Continuation,Bullish,2026-05-05T12:02:40.231408+00:00,guard_ema_extension_too_far,
ema_pullback_only,136,SUIUSDT,24h,Continuation,Bullish,2026-05-05T13:39:31.282880+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,137,TRUMPUSDT,1h,Continuation,Bullish,2026-05-05T15:01:01.968686+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,139,MONUSDT,4h,Continuation,Bullish,2026-05-05T16:02:15.127579+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,140,APTUSDT,15m,Continuation,Bullish,2026-05-05T18:14:45.856191+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,141,TSTUSDT,15m,Continuation,Bullish,2026-05-05T19:15:53.330113+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,142,ICPUSDT,4h,Continuation,Bullish,2026-05-05T20:01:42.287320+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,143,HBARUSDT,4h,Continuation,Bullish,2026-05-05T20:01:42.496464+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,146,ADAUSDT,24h,Continuation,Bullish,2026-05-05T23:20:30.215190+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,147,ZENUSDT,4h,Continuation,Bullish,2026-05-06T00:01:13.131488+00:00,guard_ema_extension_too_far,
ema_pullback_only,149,NFPUSDT,15m,Continuation,Bullish,2026-05-06T01:43:12.476922+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,151,AVAXUSDT,4h,Continuation,Bullish,2026-05-06T04:00:49.298585+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,152,WLDUSDT,4h,Continuation,Bullish,2026-05-06T04:00:50.505174+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,154,RIVERUSDT,4h,Continuation,Bearish,2026-05-06T04:00:52.824130+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,155,TONUSDT,24h,Continuation,Bullish,2026-05-06T04:16:08.139966+00:00,guard_ema_extension_too_far,
ema_pullback_only,156,ZECUSDT,4h,Continuation,Bullish,2026-05-06T08:00:19.124999+00:00,guard_ema_extension_too_far,
ema_pullback_only,158,VIRTUALUSDT,24h,Continuation,Bullish,2026-05-06T08:46:17.560009+00:00,guard_ema_extension_too_far,
ema_pullback_only,159,ETCUSDT,24h,Continuation,Bullish,2026-05-06T08:56:27.888871+00:00,guard_ema_extension_too_far,
ema_pullback_only,160,SOLUSDT,24h,Continuation,Bullish,2026-05-06T12:00:06.443699+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,162,APTUSDT,4h,Continuation,Bullish,2026-05-06T12:00:09.892038+00:00,guard_ema_extension_too_far,
