candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
qmid_p06_ema_pullback,157,1000BONKUSDT,4h,Continuation,Bullish,2026-05-06T08:00:22.311472+00:00,guard_market_pressure_4h_high,
qmid_p06_ema_pullback,158,VIRTUALUSDT,24h,Continuation,Bullish,2026-05-06T08:46:17.560009+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,159,ETCUSDT,24h,Continuation,Bullish,2026-05-06T08:56:27.888871+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,160,SOLUSDT,24h,Continuation,Bullish,2026-05-06T12:00:06.443699+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,161,1000SHIBUSDT,4h,Continuation,Bullish,2026-05-06T12:00:09.040967+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,162,APTUSDT,4h,Continuation,Bullish,2026-05-06T12:00:09.892038+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,163,ICPUSDT,4h,Continuation,Bullish,2026-05-06T12:00:11.395164+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,164,BNBUSDT,24h,Continuation,Bullish,2026-05-06T14:38:17.818248+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,165,ONDOUSDT,24h,Continuation,Bullish,2026-05-06T15:19:03.220788+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,169,FILUSDT,15m,Continuation,Bullish,2026-05-06T16:50:59.218209+00:00,guard_ema_slope_not_aligned,
qmid_p06_ema_pullback,170,SAHARAUSDT,4h,Continuation,Bullish,2026-05-06T20:04:47.555506+00:00,guard_market_pressure_4h_high,
qmid_p06_ema_pullback,171,NEIROUSDT,15m,Continuation,Bullish,2026-05-06T20:14:59.447470+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,172,OPUSDT,24h,Continuation,Bullish,2026-05-06T22:42:38.350104+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,173,ARBUSDT,4h,Continuation,Bullish,2026-05-07T01:56:05.691199+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,174,SOONUSDT,4h,Continuation,Bullish,2026-05-07T02:02:38.242231+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,175,INTCUSDT,24h,Continuation,Bullish,2026-05-07T02:02:39.077017+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,176,ARUSDT,15m,Continuation,Bullish,2026-05-07T02:04:03.449750+00:00,guard_ema_extension_too_far,
qmid_p06_ema_pullback,177,IOUSDT,15m,Continuation,Bullish,2026-05-07T02:23:03.260165+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,178,TONUSDT,15m,Continuation,Bullish,2026-05-07T02:28:08.059951+00:00,guard_ema_extension_too_far,
qmid_p06_ema_pullback,180,STXUSDT,4h,Continuation,Bullish,2026-05-07T03:15:55.162790+00:00,guard_market_pressure_4h_high,
qmid_p06_ema_pullback,181,FARTCOINUSDT,15m,Continuation,Bullish,2026-05-07T04:16:41.986961+00:00,guard_ema_slope_not_aligned,
qmid_p06_ema_pullback,182,ENAUSDT,15m,Continuation,Bullish,2026-05-07T05:02:27.906996+00:00,guard_ema_slope_not_aligned,
qmid_p06_ema_pullback,183,1000SHIBUSDT,15m,Continuation,Bullish,2026-05-07T05:02:29.131513+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,184,RIVERUSDT,4h,Continuation,Bullish,2026-05-07T08:03:48.663610+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,186,WIFUSDT,15m,Continuation,Bullish,2026-05-07T10:13:15.680586+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,187,XAGUSDT,24h,Continuation,Bullish,2026-05-07T10:48:53.849876+00:00,guard_quality_not_ready,
