strategy,entry_time,exit_time,symbol,timeframe,setup_type,bias,market_regime,volatility_regime,result,close_reason,r_multiple,allocated_r,pnl_pct,entry_price,stop_loss,target_price_1,target_price_2,confidence,flow_alignment,structure_strength,clarity_confidence,volume_z_15m,oi_delta_z_15m,market_pressure_4h,entry_type
v2_full_setup_ready_entry,2026-05-02T16:59:59.999000+00:00,2026-05-03T00:59:59.999000+00:00,AKTUSDT,1h,Accumulation,Bullish,Balanced,High,win,Partial TP1,0.5,0.38665,1.34237765,0.5631,0.5479821428571429,0.5782178571428572,0.5933357142857144,0.8402,0.6233,1.0,0.8402,,,0.6245258885975717,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T02:59:59.999000+00:00,2026-05-03T04:59:59.999000+00:00,AKTUSDT,1h,Accumulation,Bullish,Trending,High,win,Partial TP1,0.5,0.39455,2.05322577,0.5941,0.5697035714285714,0.6184964285714285,0.642892857142857,0.8434,0.6391,1.0,0.8434,,,0.6511239295939601,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T07:59:59.999000+00:00,2026-05-03T11:59:59.999000+00:00,AKTUSDT,4h,Continuation,Bullish,Trending,High,win,Partial TP1,0.495,0.6348375,2.7185727,0.6194,0.5853821428571427,0.6530776785714286,0.6874357142857144,0.9001,0.9432,1.0,0.9001,-0.8350313211528506,-0.2025398224682441,0.5213543624080782,Continuation Pullback
v2_full_setup_ready_entry,2026-05-03T12:59:59.999000+00:00,2026-05-03T16:59:59.999000+00:00,AKTUSDT,1h,Continuation,Bullish,Trending,High,loss,Fail-Fast Exit,-0.46924866,-0.60040366,-3.2183554,0.6494,0.6048607142857143,0.6934938928571428,0.7384785714285713,0.9107,0.9832,0.85,0.9107,-0.7958536611306409,-2.2856714739842587,0.6884895375848569,Continuation Pullback
v2_full_setup_ready_entry,2026-05-03T23:29:59.999000+00:00,2026-05-04T00:14:59.999000+00:00,AKTUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Invalidation,-1.0,-0.7014,-1.72313284,0.6249,0.6356678571428571,0.6141321428571429,0.6033642857142858,0.6923,0.5514,1.0,0.6923,1.2667699237057033,-2.1866937958298114,-0.1702935780174013,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T04:27:46.185513+00:00,2026-05-04T04:58:17.254789+00:00,AKTUSDT,15m,Accumulation,Bullish,Trending,High,loss,Invalidation,-1.0,-0.4403,-2.78267981,0.6638,0.6453285714285714,0.6822714285714285,0.7007428571428571,0.7393,0.2903,1.0,0.7393,-1.1543851654781165,-1.0577090522606367,0.5890022830858319,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T16:56:10.620700+00:00,2026-05-04T17:26:46.800463+00:00,AKTUSDT,15m,Accumulation,Bullish,Balanced,Medium,loss,Invalidation,-1.0,-0.3833,-0.84250806,0.6384,0.6330214285714285,0.6437785714285714,0.6491571428571429,0.6378,0.2333,0.85,0.6378,0.0,-2.027437077700037,0.6984041240113323,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T19:44:15.895661+00:00,2026-05-04T21:26:09.374936+00:00,AKTUSDT,15m,Accumulation,Bearish,Balanced,Medium,loss,Fail-Fast Exit,-0.53176162,-0.26019096,-0.46104928,0.629,0.6344535714285714,0.6235464285714286,0.6180928571428572,0.728,0.3393,0.85,0.728,0.0,-0.5218996530872129,0.6984041240113323,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T22:57:55.409322+00:00,2026-05-05T00:55:09.942961+00:00,AKTUSDT,1h,Accumulation,Bearish,Balanced,High,win,Partial TP1,0.5,0.38925,0.96998244,0.6263,0.63845,0.61415,0.602,0.6886,0.6285,0.85,0.6886,0.0,0.8845971636793258,0.16936376409098472,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T02:57:25.377467+00:00,2026-05-05T07:57:56.784684+00:00,AKTUSDT,1h,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.24888889,-0.117824,-0.56685562,0.5998,0.6134607142857142,0.5861392857142858,0.5724785714285715,0.6518,0.3234,1.0,0.6518,0.0,-1.5853416838344212,0.12760619158956993,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T23:10:10.011972+00:00,2026-05-05T23:25:34.785123+00:00,AKTUSDT,15m,Accumulation,Bullish,Ranging,Medium,win,Partial TP1,0.5,0.35255,0.31372249,0.6062,0.6023964285714286,0.6100035714285713,0.6138071428571427,0.8185,0.5551,1.0,0.8185,2.5351771095354607,-2.5443079009181866,0.21187625932257864,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T02:44:22.148647+00:00,2026-05-06T03:55:43.155623+00:00,AKTUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.6366,-1.81114246,0.6531,0.6412714285714286,0.6649285714285714,0.6767571428571428,0.7486,0.4866,0.85,0.7486,1.7423737349771606,-0.9395458031549291,0.33281997148949816,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T04:56:54.882760+00:00,2026-05-06T05:58:04.138905+00:00,AKTUSDT,1h,Accumulation,Bullish,Balanced,High,win,Partial TP1,0.5,0.3731,1.09103902,0.6447,0.630632142857143,0.6587678571428571,0.6728357142857142,0.7782,0.5962,0.85,0.7782,-0.8175159076558781,-0.3799927994089967,0.5102756782005627,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T07:55:13.090955+00:00,2026-05-06T15:59:43.873392+00:00,AKTUSDT,4h,Accumulation,Bullish,Trending,High,loss,Invalidation,-1.0,-0.6683,-5.60447021,0.6628,0.6256535714285714,0.6999464285714285,0.7370928571428571,0.7399,0.5183,0.85,0.7399,-0.36846851766620536,0.5072057631914698,0.0489594061284743,Accumulation Watch
v2_full_setup_ready_entry,2026-05-07T01:51:12.430759+00:00,2026-05-08T03:58:12.587099+00:00,AKTUSDT,4h,Accumulation,Bearish,Trending,High,open,,0.0,0.0,0.0,0.5942,0.6278642857142857,0.5605357142857142,0.5268714285714285,0.6691,0.5397,0.85,0.6691,-0.6744907594764551,-0.7511711083359741,-0.611883862224926,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T03:59:59.999000+00:00,2026-05-02T19:59:59.999000+00:00,ALGOUSDT,4h,Accumulation,Bearish,Balanced,High,loss,Invalidation,-1.0,-0.5948,-2.63836773,0.1066,0.1094125,0.1037875,0.10097500000000001,0.6698,0.4448,1.0,0.6698,,,-0.13018394088689733,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T10:59:34.894405+00:00,2026-05-04T14:58:53.679471+00:00,ALGOUSDT,1h,Accumulation,Bearish,Trending,High,loss,Invalidation,-1.0,-0.7782,-1.7204027,0.1121,0.11402857142857144,0.11017142857142857,0.10824285714285714,0.8711,0.6282,1.0,0.8711,3.3820695837622954,1.0915025675873833,-0.05636570257558439,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T01:56:17.999766+00:00,2026-05-05T02:57:25.377467+00:00,ALGOUSDT,15m,Accumulation,Bullish,Ranging,High,win,Partial TP1,0.5,0.2882,0.33976666,0.1151,0.11431785714285714,0.11588214285714285,0.1166642857142857,0.7672,0.4264,1.0,0.7672,1.6966948044639973,-0.6038745147016791,0.08340204500956613,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T03:58:33.152255+00:00,2026-05-05T05:55:39.366126+00:00,ALGOUSDT,1h,Accumulation,Bullish,Balanced,High,win,Target 2,1.5,0.86595,2.31164384,0.1168,0.115,0.1186,0.1204,0.7518,0.4273,1.0,0.7518,-0.6801719632030175,0.11133336232371033,0.6962811070442454,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T09:14:20.490274+00:00,2026-05-05T10:10:25.011083+00:00,ALGOUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Invalidation,-1.0,-0.446,-0.8186398,0.1191,0.120075,0.118125,0.11714999999999999,0.6844,0.296,0.85,0.6844,-0.6281870770511729,-0.374562455515192,0.22013068612510733,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T15:41:48.780493+00:00,2026-05-05T16:43:04.437840+00:00,ALGOUSDT,15m,Accumulation,Bearish,Ranging,High,win,Target 2,1.5,0.6306,0.88754703,0.1177,0.11839642857142857,0.11700357142857143,0.11630714285714286,0.6283,0.2704,1.0,0.6283,-0.7411585351640072,-0.6746163405553264,0.34221354608581234,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T20:11:49.871771+00:00,2026-05-05T23:40:50.430389+00:00,ALGOUSDT,15m,Accumulation,Bullish,Ranging,High,win,Partial TP1,0.5,0.2211,0.35504554,0.1192,0.11835357142857143,0.12004642857142857,0.12089285714285714,0.7008,0.2922,0.85,0.7008,0.16976951607386098,-1.1079004173772269,0.059527990070539855,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T23:56:05.661486+00:00,2026-05-06T19:59:28.691762+00:00,ALGOUSDT,4h,Accumulation,Bullish,Trending,High,win,Partial TP1,0.5,0.32445,1.80512422,0.1196,0.11528214285714286,0.12391785714285714,0.1282357142857143,0.7653,0.4989,0.85,0.7653,-0.13745287624854358,1.4422431057197085,0.20396495982695453,Accumulation Watch
v2_full_setup_ready_entry,2026-05-07T03:40:59.982248+00:00,2026-05-07T03:56:16.067538+00:00,ALGOUSDT,15m,Accumulation,Bullish,Balanced,High,win,Partial TP1,0.5,0.23425,0.48178925,0.1212,0.12003214285714287,0.12236785714285714,0.12353571428571428,0.6891,0.3185,0.85,0.6891,0.17925879955949167,-0.667369818002222,0.06682392967293166,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T15:27:09.480059+00:00,2026-04-30T16:58:50.074245+00:00,AMZNUSDT,15m,Accumulation,Bearish,Balanced,Low,loss,Stale Exit,-0.01937716,-0.00752609,-0.02707197,258.57,262.1825,254.95749999999998,251.34499999999997,0.6821,0.2384,0.85,0.6821,-0.8475746278642899,-2.7018765586583426,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T16:43:34.403083+00:00,2026-04-30T18:25:22.677645+00:00,APEUSDT,15m,Continuation,Bullish,Balanced,High,win,Partial TP1,0.495,0.2915055,0.79032295,0.1577,0.15518214285714288,0.16019267857142858,0.16273571428571426,0.8443,0.8093,0.85,0.8443,4.3308077834870895,0.8078265962105134,0.0,Continuation Pullback
v2_full_setup_ready_entry,2026-04-30T20:27:40.438630+00:00,2026-04-30T22:55:25.664242+00:00,APEUSDT,15m,Squeeze,Bullish,Balanced,High,loss,Stale Exit,-0.0747331,-0.01668043,-0.18891688,0.1588,0.15478571428571428,0.16281428571428572,0.16682857142857144,0.85,0.4222,0.35,0.85,1.3486782052577622,-1.650686134785723,0.3806751898368675,Squeeze Watch
v2_full_setup_ready_entry,2026-05-01T01:28:21.253891+00:00,2026-05-01T02:29:25.406291+00:00,APEUSDT,15m,Squeeze,Bullish,Balanced,High,loss,Fail-Fast Exit,-0.24242424,-0.07069091,-0.49109883,0.1629,0.1596,0.1662,0.16949999999999998,0.85,0.4218,0.35,0.85,1.3407739974711468,-1.2379605309422403,-0.22221130167866182,Squeeze Watch
v2_full_setup_ready_entry,2026-05-01T04:42:03.602718+00:00,2026-05-01T07:25:18.111967+00:00,APEUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Stale Exit,-0.30939227,-0.1408663,-0.37783375,0.1588,0.16073928571428572,0.15686071428571427,0.15492142857142854,0.6168,0.3053,0.85,0.6168,-0.741001908698152,-0.4319695607168843,0.17353931115329083,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T09:27:32.635505+00:00,2026-05-01T09:42:51.081083+00:00,APEUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.4212,-0.91471617,0.1593,0.15784285714285715,0.16075714285714285,0.1622142857142857,0.6989,0.2712,0.85,0.6989,0.0,-0.24371320727230986,-0.42000767707532644,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T20:55:46.384128+00:00,2026-05-01T21:56:57.036085+00:00,APEUSDT,15m,Accumulation,Bullish,Balanced,High,win,Target 2,1.5,1.08705,2.05575408,0.1759,0.1734892857142857,0.1783107142857143,0.1807214285714286,0.7742,0.5747,0.85,0.7742,3.192796232302082,-0.6350201963217857,-0.6596756297364714,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T22:27:37.544414+00:00,2026-05-01T23:13:35.591613+00:00,APEUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.73,-1.36525524,0.1805,0.17803571428571427,0.18296428571428572,0.18542857142857144,0.7996,0.58,0.85,0.7996,1.3426344183503771,-0.2603532315060245,-0.6596756297364714,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T04:14:28.240164+00:00,2026-05-02T05:25:49.393266+00:00,APEUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.58054226,-0.46727847,-0.75231481,0.1728,0.17503928571428573,0.1705607142857143,0.16832142857142857,0.7205,0.6549,1.0,0.7205,3.603913541026967,-2.2422412927313666,-0.5311670785605643,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T05:56:22.185219+00:00,2026-05-02T10:57:11.731686+00:00,APEUSDT,1h,Accumulation,Bearish,Trending,High,loss,Invalidation,-1.0,-0.3827,-3.85414934,0.1718,0.17842142857142856,0.16517857142857145,0.1585571428571429,0.6478,0.2327,0.85,0.6478,-0.5917335243593942,-0.658228383081266,-0.5311670785605643,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T21:55:16.647287+00:00,2026-05-03T02:56:32.926307+00:00,APEUSDT,1h,Accumulation,Bullish,Trending,High,loss,Invalidation,-1.0,-0.3832,-3.45178272,0.1791,0.17291785714285715,0.18528214285714287,0.19146428571428573,0.6988,0.2332,0.85,0.6988,0.0,-1.470592352430434,-0.032475593035695374,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T15:57:40.593970+00:00,2026-05-08T03:58:16.270931+00:00,APEUSDT,4h,Accumulation,Bearish,Trending,High,open,,1.18685121,0.61110969,8.57142857,0.1715,0.1838857142857143,0.15911428571428574,0.14672857142857146,0.6168,0.3649,0.85,0.6168,0.0,-1.046046485753581,-0.43086126482416853,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T02:29:25.406291+00:00,2026-05-01T03:40:48.902368+00:00,API3USDT,15m,Continuation,Bullish,Balanced,High,loss,Fail-Fast Exit,-0.53846154,-0.33906923,-1.16550117,0.3861,0.37774285714285716,0.39437357142857143,0.4028142857142857,0.8814,0.9185,0.85,0.8814,1.004226645806606,2.195729621160043,-0.3449411680633908,Continuation Pullback
v2_full_setup_ready_entry,2026-05-02T08:44:40.794433+00:00,2026-05-02T10:26:32.829633+00:00,API3USDT,15m,Accumulation,Bearish,Ranging,Medium,win,Partial TP1,0.5,0.3424,0.2617727,0.3786,0.38058214285714287,0.3766178571428571,0.37463571428571424,0.6961,0.5348,1.0,0.6961,1.0800486655267227,-0.7460344475264927,-0.504315635719501,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T02:25:48.941980+00:00,2026-05-03T03:27:04.161696+00:00,API3USDT,15m,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.39335888,-0.28907944,-0.58278146,0.3775,0.3830928571428571,0.3719071428571429,0.36631428571428576,0.7049,0.5849,1.0,0.7049,1.866180844671111,-3.6250412659443128,-0.12708771082161463,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T03:57:47.880245+00:00,2026-05-08T03:58:18.394358+00:00,API3USDT,4h,Accumulation,Bearish,Trending,High,open,,0.01502952,0.01095201,0.05337603,0.3747,0.38800714285714283,0.3613928571428571,0.3480857142857143,0.6545,0.5787,0.85,0.6545,6.450003114273218,-0.7323031037609512,-0.6685664760352179,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T15:57:45.120804+00:00,2026-04-30T16:58:50.074245+00:00,APTUSDT,15m,Accumulation,Bullish,Balanced,Medium,loss,Invalidation,-1.0,-0.7207,-0.81093871,0.9962,0.9881214285714286,1.0042785714285714,1.0123571428571427,0.7944,0.5707,0.85,0.7944,0.9064375576635183,-1.5698690449596715,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T01:13:05.422577+00:00,2026-05-01T01:58:52.230403+00:00,APTUSDT,15m,Accumulation,Bullish,Ranging,Medium,win,Target 2,1.5,0.88095,0.70186458,1.0121,1.0073642857142857,1.0168357142857143,1.0215714285714286,0.7701,0.4373,1.0,0.7701,4.714335776526346,-2.8685909249059995,0.05311445281887091,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T03:25:30.621879+00:00,2026-05-01T04:11:24.252823+00:00,APTUSDT,15m,Accumulation,Bullish,Ranging,Medium,win,Target 2,1.5,1.09515,0.98453909,1.0284,1.02165,1.03515,1.0419,0.8167,0.5801,1.0,0.8167,6.516463472722442,-2.9695957590961113,0.05311445281887091,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T11:55:28.170328+00:00,2026-05-01T16:56:13.737381+00:00,APTUSDT,1h,Accumulation,Bearish,Balanced,Medium,loss,Fail-Fast Exit,-0.11125828,-0.06702199,-0.1788731,1.0063,1.0224785714285713,0.9901214285714286,0.9739428571428572,0.626,0.4524,0.85,0.626,-0.7238320469413659,0.5760102357860718,-0.3036700045309958,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T23:28:51.809734+00:00,2026-05-01T23:44:08.905918+00:00,APTUSDT,15m,Accumulation,Bearish,Ranging,Low,loss,Invalidation,-1.0,-0.6234,-0.39437089,0.9862,0.9900892857142857,0.9823107142857143,0.9784214285714286,0.6703,0.4734,1.0,0.6703,1.2642639363142802,-1.202110227894067,-0.2029743611073058,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T20:43:44.428995+00:00,2026-05-02T20:59:03.262587+00:00,APTUSDT,15m,Accumulation,Bullish,Ranging,Low,loss,Invalidation,-1.0,-0.5454,-0.4118029,1.0121,1.0079321428571428,1.0162678571428572,1.0204357142857143,0.7616,0.3954,1.0,0.7616,0.8932772712741017,0.13274755991099443,-0.3430015482223799,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T00:13:13.947381+00:00,2026-05-03T01:14:22.073887+00:00,APTUSDT,15m,Accumulation,Bearish,Ranging,Low,win,Target 2,1.5,0.6501,0.58426926,0.9985,1.0023892857142858,0.9946107142857143,0.9907214285714286,0.6446,0.2834,1.0,0.6446,-0.6744907594765828,-2.693729212627757,-0.330129556059345,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T09:14:15.128489+00:00,2026-05-03T09:29:35.433916+00:00,APTUSDT,15m,Accumulation,Bearish,Ranging,Low,loss,Invalidation,-1.0,-0.4474,-0.36219159,0.9762,0.9797357142857143,0.9726642857142856,0.9691285714285713,0.6023,0.2974,0.85,0.6023,-0.27929011192952075,-0.8609140383882845,-0.2689252838561456,Accumulation Watch
v2_full_setup_ready_entry,2026-05-03T20:28:17.179890+00:00,2026-05-03T20:58:53.837166+00:00,APTUSDT,15m,Accumulation,Bullish,Ranging,Low,loss,Invalidation,-1.0,-0.6194,-0.32919192,0.9992,0.9959107142857143,1.0024892857142857,1.0057785714285714,0.7842,0.4694,1.0,0.7842,3.4470989057201558,-1.6158120114503733,-0.30673504389043915,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T06:29:49.694643+00:00,2026-05-04T09:58:28.854978+00:00,APTUSDT,15m,Accumulation,Bearish,Ranging,Medium,win,Partial TP1,0.5,0.2788,0.29130709,0.9949,1.0006964285714286,0.9891035714285714,0.9833071428571428,0.6109,0.4076,0.85,0.6109,0.637056935537334,-1.3006998417641724,-0.1112882180497756,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T14:58:53.679471+00:00,2026-05-04T15:29:29.822316+00:00,APTUSDT,15m,Accumulation,Bullish,Ranging,Medium,loss,Invalidation,-1.0,-0.6953,-0.63981962,0.9947,0.9883357142857143,1.0010642857142857,1.0074285714285716,0.764,0.5453,0.85,0.764,4.305727619801051,-3.0621141965646124,-0.12486290193768801,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T22:57:55.409322+00:00,2026-05-05T03:58:33.152255+00:00,APTUSDT,1h,Accumulation,Bearish,Balanced,Medium,loss,Fail-Fast Exit,-0.33978005,-0.16883671,-0.66286898,0.9655,0.9843357142857143,0.9466642857142857,0.9278285714285714,0.6084,0.3469,0.85,0.6084,0.39915502310052486,-0.1452509940250699,-0.14159112237033664,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T13:44:36.240942+00:00,2026-05-05T14:10:02.051291+00:00,APTUSDT,15m,Accumulation,Bearish,Ranging,Medium,loss,Invalidation,-1.0,-0.7386,-0.70866314,0.9782,0.9851321428571428,0.9712678571428571,0.9643357142857143,0.6585,0.5886,0.85,0.6585,6.418179679067483,-5.366022916291002,0.11136258705190036,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T14:40:34.366613+00:00,2026-05-05T15:41:48.780493+00:00,APTUSDT,15m,Accumulation,Bearish,Balanced,Medium,loss,Fail-Fast Exit,-0.02543143,-0.01303615,-0.02055498,0.973,0.9808642857142856,0.9651357142857143,0.9572714285714287,0.6291,0.3626,1.0,0.6291,0.7351232641513172,-2.264715429118546,0.11136258705190036,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T18:14:44.161501+00:00,2026-05-05T18:25:00.610686+00:00,APTUSDT,15m,Continuation,Bullish,Ranging,Medium,loss,Invalidation,-1.0,-0.4562,-0.49882329,0.9773,0.972425,0.9825162499999999,0.9870499999999999,0.8133,0.6538,0.85,0.8133,0.5974957153846104,0.14737392991040726,-0.6178563034783962,Continuation Pullback
v2_full_setup_ready_entry,2026-05-05T20:11:49.871771+00:00,2026-05-05T20:27:05.493051+00:00,APTUSDT,15m,Accumulation,Bullish,Ranging,Medium,win,Partial TP1,0.5,0.2248,0.29521078,0.9763,0.9705357142857143,0.9820642857142856,0.9878285714285713,0.7023,0.2996,0.85,0.7023,0.16308288089575218,-1.7806434107801161,0.38836809564905245,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T01:58:24.592825+00:00,2026-05-06T02:28:56.141780+00:00,APTUSDT,15m,Accumulation,Bullish,Balanced,Medium,loss,Invalidation,-1.0,-0.7766,-0.76781283,1.0075,0.9997642857142858,1.0152357142857142,1.0229714285714286,0.8314,0.6266,1.0,0.8314,3.033842183416053,-0.03229775481110936,-0.19691421638834733,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T11:55:01.116463+00:00,2026-05-07T03:59:59.999000+00:00,APTUSDT,4h,Continuation,Bullish,Trending,High,loss,Invalidation,-1.0,-1.2825,-3.52339322,1.0409,1.004225,1.07720825,1.11425,0.9035,0.9482,1.0,0.9035,-0.8550446291575486,-0.7016024193186124,0.48419526486691006,Continuation Pullback
v2_full_setup_ready_entry,2026-05-07T12:10:46.312632+00:00,2026-05-08T03:58:20.507585+00:00,APTUSDT,15m,Accumulation,Bullish,Ranging,Medium,open,,0.6538237,0.23282662,0.38846266,1.0297,1.023582142857143,1.0358178571428571,1.0419357142857142,0.635,0.2061,0.85,0.635,0.0,-0.8600919262148853,0.36167147906143376,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T21:59:19.072535+00:00,2026-05-01T00:57:47.643734+00:00,ARBUSDT,15m,Accumulation,Bearish,Ranging,High,win,Partial TP1,0.5,0.34215,0.203053,0.124,0.12450357142857142,0.12349642857142858,0.12299285714285715,0.6659,0.5343,0.85,0.6659,0.9469138297474032,0.010919849330809724,-0.3790386124943609,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T20:55:46.384128+00:00,2026-05-02T21:55:16.647287+00:00,ARBUSDT,1h,Accumulation,Bearish,Balanced,High,win,Partial TP1,0.5,0.33755,0.57413376,0.1241,0.125525,0.122675,0.12125000000000001,0.6665,0.5251,0.85,0.6665,4.782162004052034,-1.8954645906731176,-0.12198164302730423,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T06:29:49.694643+00:00,2026-05-04T06:55:14.743247+00:00,ARBUSDT,15m,Accumulation,Bearish,Ranging,High,loss,Invalidation,-1.0,-0.6543,-0.66452239,0.1177,0.11848214285714286,0.11691785714285714,0.11613571428571429,0.6308,0.5043,0.85,0.6308,0.8531939922011349,-1.210260459573596,0.4211331195883584,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T10:59:34.894405+00:00,2026-05-04T14:58:53.679471+00:00,ARBUSDT,1h,Accumulation,Bearish,Trending,High,loss,Invalidation,-1.0,-0.7787,-2.01713785,0.1142,0.11650357142857143,0.11189642857142856,0.10959285714285713,0.6993,0.6287,1.0,0.6993,-0.28725172631706075,-13.628284078906688,-0.05885717353910552,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T17:11:29.731038+00:00,2026-05-04T20:24:57.885950+00:00,ARBUSDT,15m,Accumulation,Bullish,Balanced,High,win,Partial TP1,0.5,0.1773,0.4865917,0.1156,0.114475,0.116725,0.11785,0.6564,0.2046,0.85,0.6564,-0.4762317986230985,-0.7566195152779914,0.19591522260318858,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T21:56:44.160006+00:00,2026-05-05T02:57:25.377467+00:00,ARBUSDT,1h,Accumulation,Bullish,Balanced,High,loss,Fail-Fast Exit,-0.33038348,-0.11041416,-0.68027211,0.1176,0.11517857142857142,0.12002142857142857,0.12244285714285714,0.6234,0.1842,0.85,0.6234,-0.9567793570196176,-0.33527973228895225,0.08043996863087051,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T09:55:07.417794+00:00,2026-05-05T11:26:57.667493+00:00,ARBUSDT,15m,Accumulation,Bullish,Ranging,High,win,Partial TP1,0.5,0.3179,0.25660264,0.119,0.11838928571428571,0.11961071428571428,0.12022142857142856,0.844,0.4858,1.0,0.844,1.418654704676854,-1.7295206012016202,0.019792162986728083,Accumulation Watch
v2_full_setup_ready_entry,2026-05-05T22:44:41.798960+00:00,2026-05-06T01:27:55.598148+00:00,ARBUSDT,15m,Accumulation,Bearish,Ranging,High,win,Partial TP1,0.5,0.3251,0.34576697,0.1193,0.120125,0.11847500000000001,0.11765000000000002,0.6279,0.5002,0.85,0.6279,6.609253420149073,-0.5269297584734001,0.018268404804159047,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T03:55:43.155623+00:00,2026-05-06T09:57:39.732057+00:00,ARBUSDT,1h,Accumulation,Bullish,Balanced,High,win,Target 2,1.5,0.69555,2.05364504,0.1213,0.11963928571428573,0.12296071428571428,0.12462142857142856,0.6915,0.3137,0.85,0.6915,0.5023083534230536,-0.6057271342325675,0.21763172080170542,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T15:29:12.604206+00:00,2026-05-06T15:44:28.944412+00:00,ARBUSDT,15m,Continuation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.4375,-0.88925981,0.1241,0.12299642857142858,0.1251925357142857,0.12630714285714284,0.8078,0.6607,0.85,0.8078,0.5702266024132103,1.6038490309425382,0.40732559612464014,Continuation Pullback
v2_full_setup_ready_entry,2026-05-01T14:58:54.768808+00:00,2026-05-01T17:57:24.337442+00:00,ARCUSDT,1h,Accumulation,Bearish,Trending,High,loss,Invalidation,-1.0,-0.7209,-2.32221123,0.07073,0.0723725,0.0690875,0.06744499999999999,0.7001,0.5709,1.0,0.7001,0.11082590675329833,-1.6636750126548352,-0.054343730715599226,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T21:41:39.626258+00:00,2026-05-01T22:12:22.333289+00:00,ARCUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Invalidation,-1.0,-0.5504,-1.06244202,0.07392,0.07470535714285714,0.07313464285714286,0.07234928571428571,0.7384,0.4004,0.85,0.7384,0.3529650850267255,-1.3198294445337058,0.5707389630348187,Accumulation Watch
