strategy,entry_time,exit_time,symbol,timeframe,setup_type,bias,market_regime,volatility_regime,result,close_reason,r_multiple,allocated_r,pnl_pct,entry_price,stop_loss,target_price_1,target_price_2,confidence,flow_alignment,structure_strength,clarity_confidence,volume_z_15m,oi_delta_z_15m,market_pressure_4h,entry_type
v2_full_setup_ready_entry,2026-04-30T02:44:59.999000+00:00,2026-04-30T04:41:02.579893+00:00,DOGEUSDT,15m,Squeeze,Bullish,Balanced,High,win,Partial TP1,0.5,0.12,0.88954932,0.10527,0.10339714285714285,0.10714285714285715,0.1090157142857143,0.85,0.9088,0.85,0.85,1.9303972243766696,-0.5617134192432988,-0.16532350006270477,Squeeze Watch
v2_full_setup_ready_entry,2026-04-30T09:26:21.956771+00:00,2026-04-30T09:41:38.837872+00:00,DOGEUSDT,15m,Accumulation,Bullish,Ranging,High,win,Partial TP1,0.5,0.14605,0.21444567,0.10717,0.10671035714285715,0.10762964285714285,0.10808928571428571,0.6342,0.1421,0.85,0.6342,-0.6744907594765949,-0.7722206789538039,-0.4795947440073838,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T09:56:55.546087+00:00,2026-04-30T14:56:37.362856+00:00,DOGEUSDT,1h,Accumulation,Bullish,Trending,High,loss,Fail-Fast Exit,-0.3573201,-0.18405558,-1.0036242,0.10761,0.1045875,0.1106325,0.11365499999999999,0.7359,0.3651,0.85,0.7359,-0.6744907594765926,-0.4003818749041493,-0.4795947440073838,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T17:29:23.744793+00:00,2026-04-30T18:40:37.405126+00:00,DOGEUSDT,15m,Accumulation,Bearish,Ranging,High,loss,Fail-Fast Exit,-0.16997792,-0.0577415,-0.10410751,0.10566,0.10630714285714286,0.10501285714285714,0.10436571428571428,0.6953,0.5294,1.0,0.6953,1.755091490023596,-1.7524021692015266,0.3589861901215954,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T23:56:37.107812+00:00,2026-05-08T02:55:37.107442+00:00,DOGEUSDT,24h,Continuation,Bullish,Trending,High,open,,0.84084282,1.04617663,4.67649545,0.10649,0.10056737107142857,0.11235340263928571,0.11833525785714286,0.8463,0.8781,0.85,0.8463,0.0,1.80271861945687,0.3834442241122521,Continuation Pullback
v2_full_setup_ready_entry,2026-04-01T13:59:59.999000+00:00,2026-04-01T15:59:59.999000+00:00,GASUSDT,1h,Accumulation,Bearish,Balanced,Medium,loss,Invalidation,-1.0,-0.2219,-1.99553571,1.6,1.6319285714285714,1.5680714285714288,1.5361428571428575,0.7184,0.2938,0.85,0.7184,,,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-04-01T18:59:59.999000+00:00,2026-04-02T00:59:59.999000+00:00,GASUSDT,1h,Accumulation,Bullish,Balanced,Medium,loss,Stale Exit,-0.4386423,-0.15317389,-1.09689214,1.641,1.5999642857142857,1.6820357142857143,1.7230714285714286,0.6889,0.1992,0.85,0.6889,,,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-04-02T02:59:59.999000+00:00,2026-04-02T08:59:59.999000+00:00,GASUSDT,1h,Accumulation,Bearish,Trending,Medium,loss,Stale Exit,-0.50326797,-0.10583725,-1.39416984,1.578,1.6217142857142857,1.5342857142857145,1.4905714285714289,0.6392,0.2706,1.0,0.6392,,,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-04-02T18:59:59.999000+00:00,2026-04-02T19:59:59.999000+00:00,GASUSDT,15m,Accumulation,Bullish,Ranging,Low,loss,Fail-Fast Exit,-0.63430421,-0.29894757,-0.44247788,1.582,1.5709642857142858,1.5930357142857143,1.6040714285714286,0.7326,0.3213,0.85,0.7326,0.15170313540087674,0.3383438988904003,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-04-03T13:29:59.999000+00:00,2026-04-03T14:39:55.490883+00:00,GASUSDT,15m,Accumulation,Bearish,Trending,Medium,loss,Fail-Fast Exit,-0.117506,-0.03223189,-0.39106145,1.79,1.8495714285714286,1.7304285714285714,1.6708571428571428,0.6569,0.3986,0.85,0.6569,0.14594832325718518,-1.1988291221322143,0.0,Accumulation Watch
v2_full_setup_ready_entry,2026-04-03T16:57:32.880600+00:00,2026-04-03T17:58:39.477861+00:00,GASUSDT,15m,Accumulation,Bullish,Balanced,Medium,loss,Fail-Fast Exit,-0.72471919,-0.21212531,-0.78168621,1.791,1.7716821728571428,1.810317827142857,1.8296356542857142,0.7618,0.4353,0.85,0.7618,-0.344016689466516,-0.0253244200793609,0.14802814367787884,Accumulation Watch
v2_full_setup_ready_entry,2026-04-04T11:14:34.930500+00:00,2026-04-04T12:56:40.574646+00:00,GASUSDT,15m,Accumulation,Bullish,Ranging,Low,loss,Invalidation,-1.0,-0.4753,-0.74887142,1.8203,1.8066682935714287,1.8339317064285714,1.8475634128571428,0.7009,0.3253,0.85,0.7009,-0.6744907594765513,-1.1893850724761414,-0.8402286526041267,Accumulation Watch
v2_full_setup_ready_entry,2026-04-17T20:43:26.135019+00:00,2026-04-17T21:13:56.983717+00:00,LISTAUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Invalidation,-1.0,-0.7434,-0.82429866,0.09017471,0.09091801892857143,0.08943140107142858,0.08868809214285715,0.7029,0.5934,1.0,0.7029,1.0876386871307064,0.02759150717292144,-0.6415370466265435,Accumulation Watch
v2_full_setup_ready_entry,2026-04-18T02:29:15.748263+00:00,2026-04-18T04:59:11.690698+00:00,LISTAUSDT,15m,Accumulation,Bullish,Balanced,High,win,Target 2,1.5,0.5979,1.28676565,0.09158286,0.09079722214285715,0.09236849785714285,0.0931541357142857,0.7081,0.2486,0.85,0.7081,-0.6874445416001052,-0.38454059818680364,-0.08656623644947531,Accumulation Watch
v2_full_setup_ready_entry,2026-04-18T05:40:38.763479+00:00,2026-04-18T06:26:32.037094+00:00,LISTAUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.2139,-0.85967085,0.09519449,0.09437613071428572,0.0960128492857143,0.09683120857142859,0.7634,0.2778,1.0,0.7634,0.0793135052309313,-0.5122638638144391,-0.00774162899962219,Accumulation Watch
v2_full_setup_ready_entry,2026-04-18T08:43:50.154394+00:00,2026-04-18T09:43:00.398642+00:00,LISTAUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Invalidation,-1.0,-0.7181,-1.0140381,0.09202,0.09295311785714286,0.09108688214285715,0.0901537642857143,0.6769,0.5681,0.85,0.6769,5.210698936105199,-5.487770992919903,0.20569140221858265,Accumulation Watch
v2_full_setup_ready_entry,2026-04-23T02:08:51.988860+00:00,2026-05-08T02:55:42.359892+00:00,LISTAUSDT,4h,Accumulation,Bearish,Trending,High,open,,0.01245479,0.01050063,0.08451044,0.08283,0.08845032807692307,0.07720967192307693,0.07158934384615386,0.7335,0.6931,1.0,0.7335,-0.6989803347394612,0.9020568847675806,-0.6725287361903238,Accumulation Watch
v2_full_setup_ready_entry,2026-04-20T23:59:59.999000+00:00,2026-04-21T07:59:59.999000+00:00,OPENUSDT,4h,Accumulation,Bearish,Trending,High,loss,Invalidation,-1.0,-0.4892,-3.91682785,0.2068,0.2149,0.19870000000000002,0.19060000000000002,0.664,0.3392,1.0,0.664,,,-0.3488034572689398,Accumulation Watch
v2_full_setup_ready_entry,2026-04-21T19:59:59.999000+00:00,2026-04-22T23:59:59.999000+00:00,OPENUSDT,4h,Accumulation,Bullish,Trending,High,win,Partial TP1,0.5,0.31865,2.38,0.225,0.21429,0.23571,0.24642,0.76,0.4873,0.85,0.76,,,0.11496041587861958,Accumulation Watch
v2_full_setup_ready_entry,2026-04-24T09:59:59.999000+00:00,2026-04-24T16:59:59.999000+00:00,OPENUSDT,1h,Accumulation,Bullish,Balanced,High,loss,Stale Exit,-0.04152249,-0.02659931,-0.08699435,0.2299,0.22508333333333333,0.23471666666666666,0.23953333333333332,0.798,0.4906,1.0,0.798,,,0.19891208188135773,Accumulation Watch
v2_full_setup_ready_entry,2026-04-25T13:59:59.999000+00:00,2026-04-25T17:59:59.999000+00:00,OPENUSDT,1h,Accumulation,Bullish,Balanced,High,loss,Fail-Fast Exit,-0.07004378,-0.05390569,-0.17520806,0.2283,0.2225892857142857,0.2340107142857143,0.23972142857142859,0.819,0.6196,0.85,0.819,,,0.15677428617223657,Accumulation Watch
v2_full_setup_ready_entry,2026-04-25T19:59:59.999000+00:00,2026-04-25T23:59:59.999000+00:00,OPENUSDT,1h,Accumulation,Bearish,Trending,High,loss,Fail-Fast Exit,-0.45953594,-0.10348749,-1.29291128,0.2243,0.23061071428571428,0.21798928571428572,0.21167857142857144,0.7203,0.3003,0.85,0.7203,,,-0.21982380187366848,Accumulation Watch
v2_full_setup_ready_entry,2026-04-26T03:59:59.999000+00:00,2026-04-26T07:59:59.999000+00:00,OPENUSDT,4h,Accumulation,Bullish,Trending,High,win,Partial TP1,0.5,0.38255,2.23310209,0.2327,0.22230714285714284,0.24309285714285714,0.2534857142857143,0.8078,0.6151,0.85,0.8078,1.334874551475609,-0.12231976063784106,0.22349783922304625,Accumulation Watch
v2_full_setup_ready_entry,2026-04-26T11:59:59.999000+00:00,2026-04-26T12:59:59.999000+00:00,OPENUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Fail-Fast Exit,-0.50199203,-0.15436255,-1.11754967,0.2416,0.23622142857142858,0.24697857142857144,0.25235714285714284,0.7012,0.1575,0.85,0.7012,-0.44992384158228355,-0.4020263311041477,0.30048476454743483,Accumulation Watch
v2_full_setup_ready_entry,2026-04-26T15:59:59.999000+00:00,2026-04-26T16:44:59.999000+00:00,OPENUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Invalidation,-1.0,-0.234,-1.85448092,0.2415,0.2459785714285714,0.23702142857142858,0.23254285714285716,0.634,0.3181,0.85,0.634,-1.43780735382152,-1.3980109065059991,-0.07578348519385729,Accumulation Watch
v2_full_setup_ready_entry,2026-04-26T16:59:59.999000+00:00,2026-04-26T19:59:59.999000+00:00,OPENUSDT,1h,Accumulation,Bullish,Trending,High,win,Partial TP1,0.5,0.2408,1.75328606,0.2478,0.2391107142857143,0.2564892857142857,0.2651785714285714,0.7977,0.3316,1.0,0.7977,-0.2542828080241067,2.1593377099998237,-0.07578348519385729,Accumulation Watch
v2_full_setup_ready_entry,2026-04-26T21:59:59.999000+00:00,2026-04-26T22:59:59.999000+00:00,OPENUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Fail-Fast Exit,-0.9183065,-0.6342743,-2.18774861,0.2514,0.2454107142857143,0.25738928571428576,0.26337857142857146,0.8419,0.5407,0.85,0.8419,1.1612649288010721,-0.4490607327987484,0.3061384742119621,Accumulation Watch
v2_full_setup_ready_entry,2026-04-27T10:59:58.741933+00:00,2026-04-27T12:41:49.348124+00:00,OPENUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Stale Exit,-0.28542304,-0.188579,-0.39370079,0.254,0.25049642857142856,0.25750357142857144,0.2610071428571429,0.7709,0.5107,0.85,0.7709,1.427411074624403,-0.22623161631731903,0.1022164406434708,Accumulation Watch
v2_full_setup_ready_entry,2026-04-27T17:28:48.167704+00:00,2026-04-27T19:10:40.157332+00:00,OPENUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Stale Exit,-0.07681756,-0.01700741,-0.07760962,0.2577,0.25509642857142856,0.2603035714285714,0.26290714285714284,0.7014,0.2928,0.85,0.7014,0.19920417702192253,-2.598653819097544,-0.2679248904390322,Accumulation Watch
v2_full_setup_ready_entry,2026-04-28T09:26:31.146500+00:00,2026-04-28T10:27:41.037194+00:00,OPENUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.42525979,-0.31341647,-0.74539035,0.2549,0.25936785714285715,0.2504321428571429,0.24596428571428575,0.7158,0.587,1.0,0.7158,3.981340397797084,-0.5059428384135648,-0.6235985465524521,Accumulation Watch
v2_full_setup_ready_entry,2026-04-28T15:27:11.286613+00:00,2026-04-28T16:28:45.396203+00:00,OPENUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.83404255,-0.17865191,-0.86384204,0.2431,0.24561785714285714,0.24058214285714288,0.23806428571428576,0.6475,0.2783,1.0,0.6475,-0.7299451539019992,-1.8355135576384143,-0.08982100028423927,Accumulation Watch
v2_full_setup_ready_entry,2026-04-28T19:26:59.389444+00:00,2026-04-28T22:55:48.294758+00:00,OPENUSDT,15m,Accumulation,Bearish,Balanced,High,win,Partial TP1,0.5,0.07635,0.78137784,0.2619,0.26599285714285714,0.2578071428571429,0.2537142857142858,0.6368,0.1554,0.85,0.6368,-0.6364059393482541,-1.469575253292436,-0.25600806164267637,Accumulation Watch
v2_full_setup_ready_entry,2026-04-28T23:26:20.649056+00:00,2026-04-28T23:41:39.904205+00:00,OPENUSDT,15m,Continuation,Bullish,Balanced,High,win,Partial TP1,0.495,0.5931585,0.49467562,0.2616,0.2589857142857143,0.2641881428571428,0.26682857142857136,0.8383,0.8241,0.85,0.8383,1.2570784513293396,2.104890292288251,0.6146898827107041,Continuation Pullback
v2_full_setup_ready_entry,2026-04-29T07:58:12.459559+00:00,2026-04-29T09:11:06.175363+00:00,OPENUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Invalidation,-1.0,-0.2224,-1.43199032,0.2716,0.2754892857142857,0.2677107142857143,0.2638214285714286,0.6575,0.2949,1.0,0.6575,0.0,-1.061158597591429,0.10909696480691085,Accumulation Watch
v2_full_setup_ready_entry,2026-04-30T20:12:24.013649+00:00,2026-04-30T20:27:40.438630+00:00,OPENUSDT,15m,Accumulation,Bearish,Ranging,Medium,win,Partial TP1,0.5,0.11075,0.25687618,0.2732,0.27460357142857145,0.27179642857142855,0.2703928571428571,0.6431,0.293,1.0,0.6431,0.0,-0.9211611384724256,0.17048152119449805,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T03:56:04.025930+00:00,2026-05-01T04:57:18.572445+00:00,OPENUSDT,1h,Accumulation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.3147,-1.95578231,0.2772,0.2717785714285714,0.2826214285714286,0.28804285714285716,0.6482,0.1647,0.85,0.6482,-0.6744907594764991,1.879185224527986,0.2791924363528501,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T05:43:14.365588+00:00,2026-05-01T06:29:04.794693+00:00,OPENUSDT,15m,Accumulation,Bearish,Balanced,High,win,Target 2,1.5,0.6012,1.86709536,0.2677,0.27103214285714283,0.26436785714285715,0.2610357142857143,0.7209,0.6517,1.0,0.7209,3.774234899460871,-2.369430799842814,0.2791924363528501,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T07:55:53.731928+00:00,2026-05-01T09:58:06.401301+00:00,OPENUSDT,15m,Accumulation,Bearish,Balanced,High,win,Target 2,1.5,0.37185,3.71895367,0.2433,0.24933214285714284,0.23726785714285714,0.2312357142857143,0.637,0.3457,0.85,0.637,0.06999835947406846,-0.9429570448172019,-0.5660637360988076,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T19:13:47.611969+00:00,2026-05-01T19:44:24.142384+00:00,OPENUSDT,15m,Accumulation,Bullish,Balanced,High,win,Partial TP1,0.5,0.08915,0.45145718,0.2397,0.2375357142857143,0.2418642857142857,0.2440285714285714,0.6663,0.2066,0.85,0.6663,-0.3800347472278157,-1.2209398034117152,0.0727704777728367,Accumulation Watch
v2_full_setup_ready_entry,2026-05-01T20:25:15.109903+00:00,2026-05-01T21:26:23.565913+00:00,OPENUSDT,15m,Accumulation,Bullish,Balanced,High,win,Partial TP1,0.5,0.08715,0.63847168,0.2492,0.24601785714285715,0.2523821428571429,0.2555642857142857,0.719,0.1986,1.0,0.719,-0.3802927183646592,-1.2361004394606245,0.2562085721439285,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T00:55:37.466715+00:00,2026-05-02T02:27:26.282126+00:00,OPENUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.44637681,-0.16886435,-0.45814244,0.2401,0.24256428571428573,0.23763571428571428,0.23517142857142856,0.7208,0.6065,1.0,0.7208,1.3459985991491945,-6.547264989790958,-0.49509777201664235,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T05:56:22.185219+00:00,2026-05-02T08:29:27.233960+00:00,OPENUSDT,15m,Accumulation,Bearish,Balanced,High,win,Partial TP1,0.5,0.09555,1.11671896,0.2413,0.2466892857142857,0.23591071428571428,0.23052142857142857,0.6014,0.2323,0.85,0.6014,-0.7576799749949324,-4.070829262299404,0.05926710704754345,Accumulation Watch
v2_full_setup_ready_entry,2026-05-02T21:55:16.647287+00:00,2026-05-03T04:58:54.136852+00:00,OPENUSDT,1h,Accumulation,Bearish,Trending,High,win,Partial TP1,0.5,0.15405,1.38193813,0.2512,0.2581428571428571,0.24425714285714284,0.2373142857142857,0.7575,0.4663,0.85,0.7575,2.1806908759191974,2.054122480068857,-0.40743312357497014,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T16:10:19.725734+00:00,2026-05-04T17:11:29.731038+00:00,OPENUSDT,15m,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.63859649,-0.23889895,-0.62893082,0.2067,0.20873571428571427,0.20466428571428572,0.20262857142857144,0.6844,0.5982,0.85,0.6844,3.007660650191672,-0.9583750969942844,0.15594683486907693,Accumulation Watch
v2_full_setup_ready_entry,2026-05-04T19:28:59.104330+00:00,2026-05-04T22:12:02.197735+00:00,OPENUSDT,15m,Accumulation,Bearish,Ranging,High,win,Target 2,1.5,0.43935,0.82939213,0.2054,0.2065357142857143,0.2042642857142857,0.2031285714285714,0.6926,0.4359,1.0,0.6926,0.3986199764516099,-1.1858236080322093,0.15594683486907693,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T01:43:09.925637+00:00,2026-05-06T01:58:24.592825+00:00,OPENUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.7698,-0.7851842,0.2156,0.21390714285714288,0.21729285714285715,0.21898571428571428,0.8506,0.6198,1.0,0.8506,4.870261360275386,-3.3226309364747877,-0.04577742692154791,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T02:13:41.522792+00:00,2026-05-06T02:44:22.148647+00:00,OPENUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.5032,-0.89368926,0.2146,0.21268214285714288,0.21651785714285715,0.2184357142857143,0.7241,0.3532,0.85,0.7241,0.5459896479026894,-1.1292046776680857,-0.04577742692154791,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T03:25:04.361159+00:00,2026-05-06T05:12:11.182012+00:00,OPENUSDT,15m,Accumulation,Bearish,Balanced,High,win,Partial TP1,0.5,0.0896,0.52332637,0.2119,0.21411785714285714,0.20968214285714287,0.20746428571428574,0.6768,0.2085,0.85,0.6768,-0.06345059952326866,-0.5342089938741937,-0.04577742692154791,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T07:39:57.509706+00:00,2026-05-06T08:25:55.601010+00:00,OPENUSDT,15m,Accumulation,Bullish,Balanced,High,win,Target 2,1.5,1.0554,1.47179673,0.2173,0.21516785714285713,0.21943214285714285,0.2215642857142857,0.8741,0.5536,1.0,0.8741,1.816853134350367,-3.3204255969089855,0.050702450612947564,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T09:11:43.154020+00:00,2026-05-06T09:42:24.203129+00:00,OPENUSDT,15m,Accumulation,Bullish,Balanced,High,loss,Invalidation,-1.0,-0.5744,-1.23826328,0.2267,0.22389285714285714,0.22950714285714288,0.23231428571428575,0.8321,0.4244,1.0,0.8321,1.1353006477931622,-0.5588297086127532,0.15786930453833137,Accumulation Watch
v2_full_setup_ready_entry,2026-05-06T19:59:28.691762+00:00,2026-05-08T02:55:45.688991+00:00,OPENUSDT,1h,Accumulation,Bullish,Trending,High,open,,0.15792442,0.06222222,0.44762757,0.2234,0.21706785714285712,0.22973214285714286,0.23606428571428573,0.6354,0.244,0.85,0.6354,0.8191558062483414,-0.10316347113628706,0.256013276580052,Accumulation Watch
v2_full_setup_ready_entry,2026-03-30T18:59:59.999000+00:00,2026-03-30T22:59:59.999000+00:00,ALGOUSDT,1h,Accumulation,Bearish,Balanced,High,loss,Fail-Fast Exit,-0.61538462,-0.17181538,-0.97680098,0.0819,0.0832,0.0806,0.07930000000000001,0.6798,0.4083,1.0,0.6798,,,0.10608188964755148,Accumulation Watch
v2_full_setup_ready_entry,2026-03-31T07:59:59.999000+00:00,2026-03-31T15:59:59.999000+00:00,ALGOUSDT,4h,Accumulation,Bullish,Trending,High,win,Partial TP1,0.5,0.38105,1.66083916,0.0858,0.08295000000000001,0.08864999999999999,0.09149999999999998,0.8431,0.6121,1.0,0.8431,,,0.16000740483883724,Accumulation Watch
v2_full_setup_ready_entry,2026-03-31T19:59:59.999000+00:00,2026-04-01T01:59:59.999000+00:00,ALGOUSDT,1h,Accumulation,Bullish,Trending,High,win,Target 2,1.5,0.90765,4.91841133,0.0928,0.08975714285714285,0.09584285714285713,0.09888571428571427,0.8663,0.4551,1.0,0.8663,,,0.8509518099661381,Accumulation Watch
