candidate,source_signal_id,symbol,timeframe,setup_type,bias,market_regime,volatility_regime,entry_kind,signal_time,entry_touched_at,closed_at,result,close_reason,pnl_pct,r_multiple,position_size_multiplier,allocated_r,entry_price,stop_loss,target_price_1,target_price_2,continuation_quality_ready,continuation_quality_score,market_pressure_4h
quality_soft,114,UNIUSDT,24h,Continuation,Bullish,Trending,Medium,market,2026-05-04T12:21:04.762375+00:00,2026-05-04T12:21:04.762375+00:00,,open,,6.09460279,1.09260338,1.3416,1.46583669,3.298,3.1140357142857145,3.4948417857142857,3.665928571428571,False,0.4887,-0.03306226682832772
quality_soft,115,币安人生USDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-04T13:06:54.883596+00:00,2026-05-04T13:06:54.883596+00:00,2026-05-04T14:28:20.115867+00:00,loss,Invalidation,-1.61925644,-1.0,0.4471,-0.4471,0.40819,0.40158035714285717,0.4147335464285714,0.42140928571428565,True,0.5019,-0.3433835343474863
quality_soft,117,LDOUSDT,15m,Continuation,Bullish,Ranging,Medium,market,2026-05-04T14:28:22.637884+00:00,2026-05-04T14:28:22.637884+00:00,2026-05-04T14:58:53.679471+00:00,win,Target 2,0.83942074,1.535,0.467,0.716845,0.3703,0.368275,0.37246675,0.37435,True,0.4776,-0.5436548232622921
quality_soft,122,MEGAUSDT,4h,Continuation,Bullish,Trending,High,market,2026-05-04T16:00:08.146517+00:00,2026-05-04T16:00:08.146517+00:00,2026-05-05T11:57:30.638358+00:00,loss,Fail-Fast Exit,-3.70512427,-0.49988911,1.1482,-0.57397268,0.13036,0.12069785714285713,0.13992552142857145,0.14968428571428574,True,0.377,0.8866600563965407
quality_soft,123,ENAUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-04T17:11:30.648881+00:00,2026-05-04T17:11:30.648881+00:00,2026-05-04T19:13:41.652757+00:00,loss,Stale Exit,-0.11679969,-0.11666667,0.4144,-0.04834667,0.10274,0.10171142857142856,0.10375828571428572,0.10479714285714287,True,0.5006,-0.1419577453366552
quality_soft,128,TIAUSDT,4h,Continuation,Bullish,Trending,High,market,2026-05-05T04:03:42.775901+00:00,2026-05-05T04:03:42.775901+00:00,2026-05-06T15:59:43.873392+00:00,win,Partial TP1,1.88898275,0.495,1.2825,0.6348375,0.3678,0.3537642857142857,0.3816953571428572,0.39587142857142865,True,0.415,0.6783285433633153
quality_soft,129,WLFIUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-05T04:08:46.288863+00:00,2026-05-05T04:08:46.288863+00:00,2026-05-05T05:14:54.600483+00:00,loss,Invalidation,-0.92364532,-1.0,1.2538,-1.2538,0.0638,0.06321071428571429,0.06438339285714284,0.06497857142857141,True,0.5042,0.12017222692524959
quality_soft,130,WLFIUSDT,15m,Continuation,Bullish,Ranging,High,market,2026-05-05T06:05:52.604812+00:00,2026-05-05T06:05:52.604812+00:00,2026-05-05T08:13:15.503350+00:00,win,Continuation Trail Stop,0.37031611,0.54036046,0.6222,0.33621228,0.0641,0.06366071428571429,0.06453489285714285,0.06497857142857143,True,0.4774,0.12017222692524959
quality_soft,131,ENAUSDT,4h,Continuation,Bullish,Trending,High,market,2026-05-05T12:02:37.616545+00:00,2026-05-05T12:02:37.616545+00:00,2026-05-06T11:55:01.116463+00:00,win,Target 2,6.16775246,1.495,0.5837,0.8726315,0.10679,0.10238428571428572,0.11115165714285713,0.11560142857142855,True,0.415,0.3702418911617609
quality_soft,132,OPUSDT,4h,Continuation,Bullish,Trending,High,market,2026-05-05T12:02:39.574411+00:00,2026-05-05T12:02:39.574411+00:00,2026-05-06T19:59:28.691762+00:00,win,Target 2,5.21137392,1.495,0.588,0.87906,0.1294,0.1248892857142857,0.13386560714285714,0.13842142857142856,True,0.415,0.4070473033524394
quality_soft,133,TONUSDT,4h,Continuation,Bullish,Trending,High,market,2026-05-05T12:02:40.231408+00:00,2026-05-05T12:02:40.231408+00:00,2026-05-06T03:55:43.155623+00:00,win,Target 2,8.23530776,1.495,0.6218,0.929591,1.8326,1.73165,1.9325405,2.0345000000000004,True,0.415,0.14532848045548163
quality_soft,134,NEIROUSDT,4h,Continuation,Bullish,Trending,High,market,2026-05-05T12:02:41.237365+00:00,2026-05-05T12:02:41.237365+00:00,2026-05-06T07:55:13.090955+00:00,loss,Fail-Fast Exit,-5.9166991,-0.97754809,1.2825,-1.25370543,0.00010276,9.654035714285714e-05,0.00010891744642857142,0.00011519928571428572,True,0.415,0.8994553315988644
quality_soft,135,1000PEPEUSDT,15m,Continuation,Bullish,Ranging,High,market,2026-05-05T12:28:10.950345+00:00,2026-05-05T12:28:10.950345+00:00,2026-05-05T13:59:50.902221+00:00,win,Target 2,0.67830102,1.495,1.2552,1.876524,0.0040877,0.004069153571428571,0.004106060964285714,0.004124792857142857,True,0.4742,0.09732088448463323
quality_soft,138,FARTCOINUSDT,4h,Continuation,Bullish,Trending,High,market,2026-05-05T16:02:13.082801+00:00,2026-05-05T16:02:13.082801+00:00,2026-05-06T11:55:01.116463+00:00,win,Target 2,6.25720072,1.495,1.2825,1.9173375,0.2222,0.2129,0.231407,0.24080000000000001,True,0.3766,0.5920492293176116
