symbol,timestamp,foundation,scenario,oi_align,oi_build,mode_a_allowed,mode_a_reasons,mode_c_unlocked,mode_c_risks
JCTUSDT,2026-04-12T09:56:38.549812+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
JCTUSDT,2026-04-12T11:44:11.068596+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
JCTUSDT,2026-04-13T04:40:44.801785+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
JCTUSDT,2026-04-13T05:11:22.421681+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
JCTUSDT,2026-04-13T08:56:21.780486+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
JCTUSDT,2026-04-13T09:57:48.417426+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable|semantic_absorption_block,False,
JCTUSDT,2026-04-13T20:57:45.696215+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
JCTUSDT,2026-04-14T00:27:17.238527+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
JCTUSDT,2026-04-14T00:57:49.724460+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
JTOUSDT,2026-04-27T03:27:06.230061+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
JTOUSDT,2026-04-27T03:57:34.172163+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
JTOUSDT,2026-04-27T04:12:55.647261+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
JTOUSDT,2026-04-27T06:40:27.152569+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
JTOUSDT,2026-04-27T11:25:28.486130+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
JTOUSDT,2026-04-27T13:42:58.893179+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
JTOUSDT,2026-04-27T15:57:06.533893+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
JTOUSDT,2026-04-27T21:12:59.110038+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
JTOUSDT,2026-04-27T21:43:31.891416+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable|semantic_absorption_block,False,
JTOUSDT,2026-04-28T06:28:12.890401+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
JTOUSDT,2026-04-28T06:43:28.215963+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
JTOUSDT,2026-05-06T14:43:19.356448+00:00,v1_reconstructed,efficient_build,MISSING,unknown,False,foundation_version_not_trusted|oi_delta_unreliable,True,extreme_crowding
JTOUSDT,2026-05-06T15:44:35.278112+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
JTOUSDT,2026-05-07T07:12:59.413770+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
JUPUSDT,2026-04-29T09:26:48.090949+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
JUPUSDT,2026-05-06T14:43:19.356448+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KATUSDT,2026-04-28T05:57:36.225248+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KATUSDT,2026-04-28T07:44:35.603363+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KATUSDT,2026-04-28T12:28:28.067272+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KATUSDT,2026-04-28T14:56:23.865140+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KATUSDT,2026-04-28T15:11:41.355874+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KATUSDT,2026-04-28T15:42:44.526366+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KATUSDT,2026-04-28T19:11:40.551423+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KATUSDT,2026-04-29T09:11:06.175363+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KATUSDT,2026-04-30T05:42:03.779907+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KATUSDT,2026-04-30T06:12:36.635541+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KATUSDT,2026-04-30T06:27:53.534196+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KATUSDT,2026-04-30T06:43:15.104600+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KERNELUSDT,2026-04-19T12:44:46.510987+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KERNELUSDT,2026-04-19T16:13:33.716322+00:00,v1_reconstructed,efficient_build,MISSING,unknown,False,foundation_version_not_trusted|oi_delta_unreliable,True,extreme_crowding
KERNELUSDT,2026-04-20T00:58:00.294773+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KERNELUSDT,2026-04-20T02:14:20.866629+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KERNELUSDT,2026-04-20T02:55:04.597549+00:00,v1_reconstructed,efficient_build,MISSING,unknown,False,foundation_version_not_trusted|oi_delta_unreliable,True,extreme_crowding
KERNELUSDT,2026-04-20T07:39:58.850622+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KERNELUSDT,2026-04-20T09:11:38.023285+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KERNELUSDT,2026-04-20T20:13:35.729532+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KERNELUSDT,2026-04-21T12:41:15.375498+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KERNELUSDT,2026-04-21T13:42:25.013507+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KERNELUSDT,2026-04-21T15:55:02.532234+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KERNELUSDT,2026-04-21T16:10:22.072754+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KERNELUSDT,2026-04-21T16:25:46.497606+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KERNELUSDT,2026-04-21T19:59:42.988141+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KERNELUSDT,2026-04-22T01:56:24.652471+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KITEUSDT,2026-04-14T00:42:33.311003+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KITEUSDT,2026-04-14T01:13:07.671911+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KITEUSDT,2026-04-29T02:44:50.788696+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KITEUSDT,2026-04-29T05:12:40.962953+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable|semantic_absorption_block,False,
KOMAUSDT,2026-04-12T11:13:22.174731+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KOMAUSDT,2026-04-13T01:11:23.162881+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KOMAUSDT,2026-04-13T05:26:40.213435+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KOMAUSDT,2026-04-13T08:56:21.780486+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KOMAUSDT,2026-04-13T09:11:53.535617+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KOMAUSDT,2026-04-13T09:42:28.445729+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KOMAUSDT,2026-04-13T09:57:48.417426+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KOMAUSDT,2026-04-13T12:26:11.595057+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KOMAUSDT,2026-04-13T15:40:38.512957+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KOMAUSDT,2026-04-13T16:26:46.752356+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KOMAUSDT,2026-04-13T20:42:17.294412+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KOMAUSDT,2026-04-13T20:57:45.696215+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KOMAUSDT,2026-04-13T21:13:05.682176+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KOMAUSDT,2026-04-13T22:14:16.384608+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KOMAUSDT,2026-04-14T00:11:47.905531+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KOMAUSDT,2026-04-14T00:27:17.238527+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
KOMAUSDT,2026-04-14T00:57:49.724460+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|late_expansion|oi_delta_unreliable,False,
KOMAUSDT,2026-04-14T01:13:07.671911+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|late_expansion|oi_delta_unreliable,False,
KOMAUSDT,2026-04-14T01:28:26.429669+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
KOMAUSDT,2026-04-14T01:43:43.603571+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|late_expansion|oi_delta_unreliable,False,
KOMAUSDT,2026-04-14T03:56:36.370401+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|late_expansion|oi_delta_unreliable,False,
LABUSDT,2026-04-28T04:10:43.361492+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-04-28T08:25:22.009748+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-04-28T10:12:26.395766+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-04-28T12:28:28.067272+00:00,v1_reconstructed,efficient_build,MISSING,unknown,False,foundation_version_not_trusted|oi_delta_unreliable,True,
LABUSDT,2026-04-28T18:10:34.724315+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
LABUSDT,2026-04-29T01:13:18.435920+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
LABUSDT,2026-04-29T05:59:04.139245+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
LABUSDT,2026-05-05T13:14:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-05-05T14:29:59.999000+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|semantic_crowded_late_continuation_block|oi_delta_unreliable|semantic_absorption_block|late_expansion,False,
LABUSDT,2026-05-05T14:59:59.999000+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|semantic_crowded_late_continuation_block|late_expansion|oi_delta_unreliable,False,
LABUSDT,2026-05-05T15:59:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-05-05T20:14:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-05-05T21:14:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-05-06T00:29:59.999000+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable|semantic_absorption_block,False,
LABUSDT,2026-05-06T01:59:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-05-06T04:29:59.999000+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|semantic_crowded_late_continuation_block|oi_delta_unreliable|semantic_absorption_block|late_expansion,False,
LABUSDT,2026-05-06T05:44:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-05-06T05:59:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-05-06T06:29:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-05-06T08:44:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-05-06T10:59:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-05-06T11:14:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-05-06T13:29:59.999000+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
LABUSDT,2026-05-06T13:44:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-05-06T13:59:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LABUSDT,2026-05-06T14:14:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LDOUSDT,2026-04-27T01:40:16.658993+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LDOUSDT,2026-04-27T03:27:06.230061+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
LDOUSDT,2026-04-27T04:28:10.384989+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|late_expansion|oi_delta_unreliable,False,
LDOUSDT,2026-04-27T13:27:43.657183+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
LDOUSDT,2026-04-27T14:13:33.801284+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
LDOUSDT,2026-04-27T16:58:16.274811+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
LDOUSDT,2026-04-27T18:14:35.775426+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
LDOUSDT,2026-04-27T18:29:54.137818+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
LDOUSDT,2026-04-27T23:10:07.050241+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
LDOUSDT,2026-04-29T04:11:29.948040+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
LDOUSDT,2026-04-29T08:13:56.602001+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
LDOUSDT,2026-04-30T02:10:07.180615+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LDOUSDT,2026-04-30T07:29:02.930721+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
LDOUSDT,2026-04-30T07:44:18.163890+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
LDOUSDT,2026-05-06T14:58:26.654298+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
LDOUSDT,2026-05-06T15:27:58.864039+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
LINKUSDT,2026-04-28T02:44:04.315889+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
LINKUSDT,2026-04-28T07:29:21.157552+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable|semantic_absorption_block,False,
LINKUSDT,2026-04-28T12:28:28.067272+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
LINKUSDT,2026-04-28T14:56:23.865140+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
LINKUSDT,2026-04-29T03:40:53.590562+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable|semantic_absorption_block,False,
LINKUSDT,2026-05-06T14:14:59.999000+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable|semantic_absorption_block,False,
LTCUSDT,2026-04-28T06:58:49.644412+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
MASKUSDT,2026-04-23T07:26:32.117728+00:00,v1_reconstructed,efficient_build,MISSING,unknown,False,foundation_version_not_trusted|oi_delta_unreliable,True,extreme_crowding
MASKUSDT,2026-04-23T07:41:44.984676+00:00,v1_reconstructed,efficient_build,MISSING,unknown,False,foundation_version_not_trusted|oi_delta_unreliable,True,extreme_crowding
MASKUSDT,2026-04-23T07:57:00.831221+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
MASKUSDT,2026-04-23T08:22:28.319461+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
MASKUSDT,2026-04-24T08:54:56.808861+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable|semantic_absorption_block,False,
MASKUSDT,2026-04-25T01:13:34.518096+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
MASKUSDT,2026-04-25T21:10:04.992512+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
MASKUSDT,2026-04-25T21:25:25.722990+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
MASKUSDT,2026-04-26T06:14:53.983996+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
MASKUSDT,2026-04-26T09:40:03.084383+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
MASKUSDT,2026-04-26T11:14:59.999000+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|semantic_crowded_late_continuation_block|late_expansion|oi_delta_unreliable,False,
MASKUSDT,2026-04-26T11:29:59.999000+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|semantic_crowded_late_continuation_block|late_expansion|oi_delta_unreliable,False,
MASKUSDT,2026-04-26T11:59:59.999000+00:00,v1_reconstructed,late_expansion,MISSING,unknown,False,foundation_version_not_trusted|semantic_crowded_late_continuation_block|late_expansion|oi_delta_unreliable,False,
MASKUSDT,2026-04-26T12:59:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
MASKUSDT,2026-04-26T15:14:59.999000+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
MASKUSDT,2026-04-27T08:42:34.651907+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
MASKUSDT,2026-04-27T16:27:40.937567+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
MASKUSDT,2026-04-27T23:55:57.978453+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
MASKUSDT,2026-04-28T04:56:32.287258+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
MASKUSDT,2026-04-28T05:11:47.838390+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
MASKUSDT,2026-04-28T05:27:06.861466+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
MASKUSDT,2026-04-28T07:59:54.023104+00:00,v1_reconstructed,mixed_context,MISSING,unknown,False,foundation_version_not_trusted|mixed_context|oi_delta_unreliable,False,
MEUSDT,2026-04-12T02:27:09.266637+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
MEUSDT,2026-04-12T02:42:27.132997+00:00,v1_reconstructed,weak_propulsion,MISSING,unknown,False,foundation_version_not_trusted|weak_propulsion|oi_delta_unreliable,False,
MEUSDT,2026-04-12T03:43:53.444855+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable|semantic_absorption_block,False,
MEUSDT,2026-04-12T04:39:56.686129+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
MEUSDT,2026-04-12T07:28:38.070908+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable|semantic_absorption_block,False,
MEUSDT,2026-04-12T11:13:22.174731+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
MEUSDT,2026-04-12T11:28:39.482559+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable|semantic_absorption_block,False,
MEUSDT,2026-04-12T19:59:42.630988+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
MEUSDT,2026-04-13T03:44:26.178364+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable,False,
MEUSDT,2026-04-13T03:59:42.780719+00:00,v1_reconstructed,range_context,MISSING,unknown,False,foundation_version_not_trusted|range_context|oi_delta_unreliable|semantic_absorption_block,False,
