timestamp,symbol,foundation,strategy,setup_type,timeframe,bias,status,all_reasons,patch_specific_reasons
2026-05-06T08:29:59.999000+00:00,STXUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T08:59:59.999000+00:00,STXUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T00:14:59.999000+00:00,STXUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T05:44:59.999000+00:00,STXUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,STXUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|exhaustion_volume_climax|oi_delta_z_below_threshold|chasing_pump_candle,foundation_version_not_trusted
2026-05-07T06:42:05.516011+00:00,STXUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T03:29:59.999000+00:00,STXUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T13:59:59.999000+00:00,STXUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T00:56:21.158705+00:00,STXUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-07T06:58:16.349526+00:00,STXUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-06T14:29:56.772287+00:00,1000SHIBUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T01:03:49.768627+00:00,1000SHIBUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,1000SHIBUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,BIOUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,BIOUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T14:58:26.654298+00:00,BIOUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T01:27:45.991997+00:00,BIOUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T13:59:59.999000+00:00,ENAUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T14:29:59.999000+00:00,ENAUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T15:14:59.999000+00:00,ENAUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T15:29:59.999000+00:00,ENAUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,HIVEUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T14:58:26.654298+00:00,HIVEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T15:44:35.278112+00:00,HIVEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T00:41:26.412003+00:00,HIVEUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T00:56:21.158705+00:00,HIVEUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Bearish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,ETCUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T15:27:58.864039+00:00,ETCUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T15:44:35.278112+00:00,ETCUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-06T14:43:19.356448+00:00,NVDAUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T13:44:59.999000+00:00,TAOUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T15:14:59.999000+00:00,TAOUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T15:29:59.999000+00:00,TAOUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-07T06:42:05.516011+00:00,TAOUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T14:59:59.999000+00:00,TAOUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-07T01:03:49.768627+00:00,TAOUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-07T01:03:49.768627+00:00,EIGENUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T01:44:57.850033+00:00,EIGENUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T01:44:57.850033+00:00,EIGENUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Bearish,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,EIGENUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,DOTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,HBARUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T01:03:49.768627+00:00,HBARUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T13:29:59.999000+00:00,LINKUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T13:59:59.999000+00:00,LINKUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T01:03:49.768627+00:00,LINKUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:29:02.075703+00:00,WIFUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T09:29:59.999000+00:00,TAGUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T09:44:59.999000+00:00,TAGUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T09:59:59.999000+00:00,TAGUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T11:14:59.999000+00:00,TAGUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T11:29:59.999000+00:00,TAGUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T03:44:59.999000+00:00,TAGUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T04:14:59.999000+00:00,TAGUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T05:14:59.999000+00:00,TAGUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,continuation_control_not_directional|continuation_flow_alignment_below_threshold|continuation_structure_strength_below_threshold|decision_bridge_low_htf_oi_percentile,
2026-05-05T05:29:59.999000+00:00,TAGUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T06:29:59.999000+00:00,TAGUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T10:14:59.999000+00:00,TAGUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|funding_extreme_long_premium|volume_z_below_threshold|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-04T11:44:59.999000+00:00,TAGUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-04T23:29:59.999000+00:00,TAGUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-05T01:29:59.999000+00:00,TAGUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,BLOCKED,foundation_version_not_trusted|clarity_below_threshold|volume_z_below_threshold|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-05T01:44:59.999000+00:00,TAGUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,BLOCKED,foundation_version_not_trusted|volume_z_below_threshold|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-06T12:58:21.111889+00:00,TAGUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T15:27:58.864039+00:00,TAGUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,BLOCKED,foundation_version_not_trusted|exhaustion_volume_climax|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-07T00:41:26.412003+00:00,TAGUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T01:03:49.768627+00:00,TAGUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|volume_z_below_threshold|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-07T06:29:02.075703+00:00,TAGUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-04T10:44:59.999000+00:00,TAGUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,chasing_pump_candle,
2026-05-04T12:29:59.999000+00:00,TAGUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T12:44:59.999000+00:00,TAGUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T13:14:59.999000+00:00,TAGUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T13:29:59.999000+00:00,TAGUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T14:14:59.999000+00:00,TAGUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,chasing_pump_candle,
2026-05-04T14:29:59.999000+00:00,TAGUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,chasing_pump_candle,
2026-05-04T14:59:59.999000+00:00,TAGUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T15:44:59.999000+00:00,TAGUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T15:59:59.999000+00:00,TAGUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-06T13:59:59.999000+00:00,ADAUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T15:29:59.999000+00:00,ADAUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-07T01:03:49.768627+00:00,ADAUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-06T13:59:59.999000+00:00,FILUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:58:16.349526+00:00,FILUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,continuation_control_not_directional|continuation_flow_alignment_below_threshold|continuation_structure_strength_below_threshold|decision_bridge_bearish_4h_taker_context,
2026-05-06T14:14:59.999000+00:00,FILUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T00:56:21.158705+00:00,FILUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-06T14:59:59.999000+00:00,FILUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T15:29:59.999000+00:00,FILUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T14:14:59.999000+00:00,VIRTUALUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T00:56:21.158705+00:00,VIRTUALUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-06T15:14:59.999000+00:00,VIRTUALUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T15:29:59.999000+00:00,VIRTUALUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,VIRTUALUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:42:05.516011+00:00,VIRTUALUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,VIRTUALUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T15:44:35.278112+00:00,VIRTUALUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T07:12:59.413770+00:00,VIRTUALUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax|exhaustion_oi_climax,foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:58:16.349526+00:00,VIRTUALUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-07T07:17:07.122725+00:00,VIRTUALUSDT,v1_reconstructed,Continuation|1h,Continuation,1h,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T14:58:26.654298+00:00,TRUMPUSDT,v1_reconstructed,Trap|15m,Trap,15m,Bullish,BLOCKED,clarity_below_threshold,
2026-05-07T01:03:49.768627+00:00,TRUMPUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T01:44:57.850033+00:00,TRUMPUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|continuation_choppy_regime,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T08:44:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T15:44:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T16:14:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,chasing_pump_candle,
2026-05-04T20:29:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T21:29:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T21:44:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T23:14:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-05T00:29:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T01:29:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-05T02:14:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T09:44:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|exhaustion_volume_climax|funding_extreme_long_premium|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-04T11:29:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-04T13:44:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|funding_extreme_long_premium|oi_delta_z_below_threshold|chasing_pump_candle,foundation_version_not_trusted
2026-05-04T14:14:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|funding_extreme_long_premium|oi_delta_z_below_threshold|chasing_pump_candle,foundation_version_not_trusted
2026-05-04T18:44:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-04T18:59:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-04T19:44:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|funding_extreme_long_premium|oi_delta_z_below_threshold|chasing_pump_candle,foundation_version_not_trusted
2026-05-07T06:42:05.516011+00:00,SKYAIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-04T09:59:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T10:29:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T10:44:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T11:44:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T11:59:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,continuation_flow_alignment_below_threshold|continuation_taker_not_aligned,
2026-05-04T12:44:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T12:59:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T15:14:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T17:59:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T20:14:59.999000+00:00,SKYAIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:58:16.349526+00:00,SKYAIUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-06T14:29:56.772287+00:00,TRXUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,PUMPUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T14:58:26.654298+00:00,PUMPUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,PUMPUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-06T13:44:59.999000+00:00,1000LUNCUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T00:56:21.158705+00:00,1000LUNCUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,continuation_control_not_directional|continuation_flow_alignment_below_threshold|continuation_structure_strength_below_threshold,
2026-05-06T14:14:59.999000+00:00,1000LUNCUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T00:41:26.412003+00:00,1000LUNCUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,ALLOWED,,
2026-05-07T06:42:05.516011+00:00,1000LUNCUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-06T15:14:59.999000+00:00,1000LUNCUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T15:29:59.999000+00:00,1000LUNCUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
